Transcript stable ID,Transcript stable ID version,CDS Length,Gene name
ENST00000007264,ENST00000007264.7,939,RPUSD1
ENST00000565095,ENST00000565095.1,,
ENST00000324675,ENST00000324675.4,1110,FAM187B
ENST00000194214,ENST00000194214.10,435,IFT25
ENST00000577135,ENST00000577135.1,,FAM187B2P
ENST00000605930,ENST00000605930.3,8016,ITPR3
ENST00000604161,ENST00000604161.1,,
ENST00000602262,ENST00000602262.1,,
ENST00000685454,ENST00000685454.1,,
ENST00000515059,ENST00000515059.6,1509,BMPR1B
ENST00000534548,ENST00000534548.7,4497,NCAPD3
ENST00000607484,ENST00000607484.6,381,UQCC2
ENST00000579806,ENST00000579806.1,,MIR3934
ENST00000293756,ENST00000293756.5,1233,IP6K3
ENST00000559488,ENST00000559488.7,2367,ITGB3
ENST00000280560,ENST00000280560.13,2301,ABCB9
ENST00000560629,ENST00000560629.1,2362,
ENST00000458818,ENST00000458818.1,,RNU7-186P
ENST00000619646,ENST00000619646.1,,
ENST00000356860,ENST00000356860.8,3276,CACNA2D1
ENST00000293760,ENST00000293760.10,1512,LEMD2
ENST00000453304,ENST00000453304.6,2796,UNC5C
ENST00000262315,ENST00000262315.14,2928,CHTF18
ENST00000264995,ENST00000264995.8,1047,MRPL3
ENST00000605849,ENST00000605849.1,,UNC5C-AS1
ENST00000475925,ENST00000475925.1,,RPL30P6
ENST00000439234,ENST00000439234.5,,CACNA2D1-AS1
ENST00000320415,ENST00000320415.6,,MTHFD2P5
ENST00000505219,ENST00000505219.1,,SNORA58
ENST00000661875,ENST00000661875.1,,
ENST00000314073,ENST00000314073.10,3240,BICRAL
ENST00000222305,ENST00000222305.8,1041,USF2
ENST00000667155,ENST00000667155.3,,
ENST00000428602,ENST00000428602.1,,
ENST00000657856,ENST00000657856.1,,
ENST00000653299,ENST00000653299.1,,
ENST00000374630,ENST00000374630.8,2961,EPHB2
ENST00000508390,ENST00000508390.1,,BCL2L12P1
ENST00000512197,ENST00000512197.1,,
ENST00000584029,ENST00000584029.1,,MIR5704
ENST00000470499,ENST00000470499.1,,PSMC2P1
ENST00000479738,ENST00000479738.1,,RPL7P16
ENST00000331493,ENST00000331493.7,2922,EFCAB13
ENST00000260665,ENST00000260665.12,4185,LRPPRC
ENST00000450253,ENST00000450253.7,654,EIF4E
ENST00000448903,ENST00000448903.7,2820,AP2A2
ENST00000248150,ENST00000248150.5,204,GNG13
ENST00000523101,ENST00000523101.1,,
ENST00000222304,ENST00000222304.5,255,HAMP
ENST00000536498,ENST00000536498.6,573,SEBOX
ENST00000512475,ENST00000512475.1,,TBCAP3
ENST00000583654,ENST00000583654.1,,
ENST00000531839,ENST00000531839.5,1009,
ENST00000503598,ENST00000503598.2,,FAM177A1P1
ENST00000665661,ENST00000665661.1,,
ENST00000372530,ENST00000372530.9,4479,ABCC10
ENST00000516739,ENST00000516739.1,,RNU7-149P
ENST00000412983,ENST00000412983.2,,NDUFS5P4
ENST00000301037,ENST00000301037.11,1233,RSKR
ENST00000337233,ENST00000337233.9,1167,P2RX4
ENST00000610307,ENST00000610307.1,,MIR6780B
ENST00000367881,ENST00000367881.11,567,TMCO1
ENST00000372488,ENST00000372488.8,1152,DLK2
ENST00000296411,ENST00000296411.11,1161,METAP1
ENST00000580276,ENST00000580276.1,,ITM2BP1
ENST00000384348,ENST00000384348.1,,RNU6-1113P
ENST00000584605,ENST00000584605.5,282,
ENST00000577746,ENST00000577746.1,,
ENST00000579779,ENST00000579779.1,,MIR3684
ENST00000511060,ENST00000511060.2,,ABT1P1
ENST00000609071,ENST00000609071.1,,
ENST00000301740,ENST00000301740.13,8259,SRRM2
ENST00000684747,ENST00000684747.1,,
ENST00000366278,ENST00000366278.2,,
ENST00000516512,ENST00000516512.1,,RN7SKP83
ENST00000665352,ENST00000665352.1,,ST3GAL5-AS1
ENST00000392213,ENST00000392213.8,1881,MAG
ENST00000372449,ENST00000372449.6,1674,TJAP1
ENST00000296412,ENST00000296412.14,1125,ADH5
ENST00000429747,ENST00000429747.6,1674,CPNE4
ENST00000381902,ENST00000381902.7,696,KLRC2
ENST00000580735,ENST00000580735.2,,RN7SL811P
ENST00000573382,ENST00000573382.3,255,MYMX
ENST00000394434,ENST00000394434.7,3531,LARS1
ENST00000576250,ENST00000576250.6,,MMP25-AS1
ENST00000496620,ENST00000496620.1,,HNRNPA1P17
ENST00000489433,ENST00000489433.1,,RPL13P8
ENST00000365509,ENST00000365509.1,,SNORA70
ENST00000610665,ENST00000610665.1,,
ENST00000574387,ENST00000574387.2,,
ENST00000477363,ENST00000477363.1,,RPL35AP16
ENST00000495857,ENST00000495857.1,,RPL35AP17
ENST00000506502,ENST00000506502.2,3084,
ENST00000674022,ENST00000674022.1,,ZNF213-AS1
ENST00000500358,ENST00000500358.6,,
ENST00000691901,ENST00000691901.1,3729,VWA5B2
ENST00000265271,ENST00000265271.7,3183,RBM27
ENST00000459240,ENST00000459240.1,,RNU7-180P
ENST00000515598,ENST00000515598.1,,
ENST00000355527,ENST00000355527.8,1428,DHCR7
ENST00000265512,ENST00000265512.12,1143,ADH4
ENST00000605618,ENST00000605618.6,1806,LSR
ENST00000600996,ENST00000600996.1,,TPM3P5
ENST00000598554,ENST00000598554.1,,PLEKHA3P1
ENST00000263857,ENST00000263857.11,5163,POLR1A
ENST00000599770,ENST00000599770.1,,
ENST00000361675,ENST00000361675.7,2382,CALD1
ENST00000595649,ENST00000595649.5,,
ENST00000570700,ENST00000570700.3,,
ENST00000505363,ENST00000505363.2,,PCNAP1
ENST00000452691,ENST00000452691.7,1785,IHO1
ENST00000456446,ENST00000456446.1,,
ENST00000394899,ENST00000394899.6,1128,ADH6
ENST00000396878,ENST00000396878.8,1380,ZNF213
ENST00000401445,ENST00000401445.4,882,CEACAM21
ENST00000263578,ENST00000263578.10,1461,FOXRED1
ENST00000688121,ENST00000688121.1,,
ENST00000623532,ENST00000623532.1,,
ENST00000593340,ENST00000593340.1,,DNAJC19P2
ENST00000395473,ENST00000395473.7,1068,LGALS9
ENST00000304646,ENST00000304646.3,939,OR1F1
ENST00000221954,ENST00000221954.7,735,CEACAM4
ENST00000209668,ENST00000209668.3,1128,ADH1A
ENST00000594491,ENST00000594491.1,,DNAJC19P3
ENST00000597858,ENST00000597858.1,,
ENST00000600532,ENST00000600532.1,,
ENST00000682606,ENST00000682606.1,3669,NPIPB4
ENST00000401731,ENST00000401731.6,798,CEACAM7
ENST00000579001,ENST00000579001.1,,
ENST00000577737,ENST00000577737.1,,
ENST00000579660,ENST00000579660.1,,CPDP1
ENST00000584523,ENST00000584523.1,,
ENST00000584894,ENST00000584894.1,,
ENST00000577321,ENST00000577321.1,,
ENST00000579054,ENST00000579054.1,,
ENST00000580112,ENST00000580112.1,,LGALS9DP
ENST00000582441,ENST00000582441.1,480,
ENST00000444623,ENST00000444623.6,1482,CSAD
ENST00000581901,ENST00000581901.1,,
ENST00000309868,ENST00000309868.12,2052,ABLIM3
ENST00000221992,ENST00000221992.11,2109,CEACAM5
ENST00000305046,ENST00000305046.13,1128,ADH1B
ENST00000693548,ENST00000693548.1,5781,MYH15
ENST00000397033,ENST00000397033.7,3099,ITGA4
ENST00000379102,ENST00000379102.8,237,LYRM9
ENST00000435837,ENST00000435837.2,202,
ENST00000322122,ENST00000322122.8,1434,TRIM72
ENST00000670416,ENST00000670416.1,,
ENST00000701822,ENST00000701822.1,,
ENST00000440371,ENST00000440371.1,,
ENST00000449835,ENST00000449835.1,,
ENST00000522685,ENST00000522685.1,,
ENST00000434334,ENST00000434334.1,,SAP18P2
ENST00000199764,ENST00000199764.7,1035,CEACAM6
ENST00000408096,ENST00000408096.1,,RNU6ATAC19P
ENST00000449328,ENST00000449328.1,,MRPL45P1
ENST00000371755,ENST00000371755.9,1371,SLC29A1
ENST00000523176,ENST00000523176.1,,
ENST00000601409,ENST00000601409.1,,
ENST00000636931,ENST00000636931.1,,U6
ENST00000390831,ENST00000390831.1,,RNU6-1168P
ENST00000516586,ENST00000516586.2,,RNU6-1007P
ENST00000451912,ENST00000451912.1,,RPL38P6
ENST00000428390,ENST00000428390.3,1263,FOXI3
ENST00000303254,ENST00000303254.4,543,TEX37
ENST00000413234,ENST00000413234.1,,
ENST00000249364,ENST00000249364.9,948,CALU
ENST00000357396,ENST00000357396.8,759,CEACAM3
ENST00000515683,ENST00000515683.6,1128,ADH1C
ENST00000296721,ENST00000296721.9,2307,AFAP1L1
ENST00000599047,ENST00000599047.1,,HNRNPA1P52
ENST00000384999,ENST00000384999.1,,MIR218-1
ENST00000614316,ENST00000614316.1,,
ENST00000283646,ENST00000283646.5,936,RPIA
ENST00000624935,ENST00000624935.3,,
ENST00000585278,ENST00000585278.1,,MIR4436A
ENST00000439168,ENST00000439168.1,,
ENST00000390237,ENST00000390237.2,323,IGKC
ENST00000446335,ENST00000446335.1,,
ENST00000390238,ENST00000390238.2,38,IGKJ5
ENST00000648705,ENST00000648705.1,,
ENST00000390239,ENST00000390239.2,37,IGKJ4
ENST00000327237,ENST00000327237.7,1407,RUSF1
ENST00000390240,ENST00000390240.2,38,IGKJ3
ENST00000609812,ENST00000609812.6,741,LYPD4
ENST00000390241,ENST00000390241.3,39,IGKJ2
ENST00000657267,ENST00000657267.1,,
ENST00000390242,ENST00000390242.2,38,IGKJ1
ENST00000329271,ENST00000329271.8,678,GRPEL2
ENST00000390243,ENST00000390243.2,363,IGKV4-1
ENST00000451116,ENST00000451116.1,,
ENST00000671644,ENST00000671644.1,,
ENST00000521295,ENST00000521295.1,,GRPEL2-AS1
ENST00000448767,ENST00000448767.1,,
ENST00000651898,ENST00000651898.1,,RUSF1-DT
ENST00000646803,ENST00000646803.1,,PAXIP1-AS2
ENST00000701395,ENST00000701395.1,,
ENST00000570218,ENST00000570218.1,,MTND4LP25
ENST00000655430,ENST00000655430.1,,
ENST00000565146,ENST00000565146.1,,
ENST00000564222,ENST00000564222.1,,
ENST00000608064,ENST00000608064.1,,
ENST00000609134,ENST00000609134.1,,
ENST00000608317,ENST00000608317.2,,PAXIP1-DT
ENST00000671665,ENST00000671665.1,,HTR5A-AS1
ENST00000269945,ENST00000269945.8,1104,DMRTC2
ENST00000274569,ENST00000274569.9,1485,PCYOX1L
ENST00000219197,ENST00000219197.11,582,CBLN1
ENST00000637588,ENST00000637588.1,,
ENST00000449315,ENST00000449315.1,,PAXBP1P1
ENST00000665842,ENST00000665842.1,,
ENST00000537304,ENST00000537304.6,438,LMO3
ENST00000282570,ENST00000282570.4,1548,GMCL1
ENST00000341832,ENST00000341832.11,2349,CDK11B
ENST00000287907,ENST00000287907.3,1074,HTR5A
ENST00000621938,ENST00000621938.1,,
ENST00000603609,ENST00000603609.1,,RPL23AP92
ENST00000622492,ENST00000622492.1,,
ENST00000436250,ENST00000436250.1,,
ENST00000261796,ENST00000261796.4,543,IL17B
ENST00000521756,ENST00000521756.1,,
ENST00000265056,ENST00000265056.12,2715,MCM2
ENST00000371646,ENST00000371646.10,2175,HSP90AB1
ENST00000647485,ENST00000647485.1,,
ENST00000244227,ENST00000244227.8,468,SNRNP27
ENST00000598742,ENST00000598742.6,438,RPS19
ENST00000621706,ENST00000621706.1,,MIR6797
ENST00000597630,ENST00000597630.3,1065,ERFL
ENST00000393812,ENST00000393812.4,1299,SLC35B2
ENST00000342480,ENST00000342480.7,1818,PODXL2
ENST00000397397,ENST00000397397.7,717,TSPAN4
ENST00000583964,ENST00000583964.1,,MIR4647
ENST00000619360,ENST00000619360.6,1086,NFKBIE
ENST00000222008,ENST00000222008.11,558,RABAC1
ENST00000602315,ENST00000602315.2,,CARMN
ENST00000451188,ENST00000451188.7,1701,TMEM151B
ENST00000644613,ENST00000644613.1,3033,
ENST00000622374,ENST00000622374.1,,
ENST00000385300,ENST00000385300.1,,MIR143
ENST00000505802,ENST00000505802.1,406,
ENST00000384967,ENST00000384967.1,,MIR145
ENST00000371505,ENST00000371505.5,1506,TCTE1
ENST00000576671,ENST00000576671.1,,
ENST00000264444,ENST00000264444.7,666,MXD1
ENST00000583069,ENST00000583069.2,,RN7SL470P
ENST00000303577,ENST00000303577.7,1071,PCBP1
ENST00000455541,ENST00000455541.1,,
ENST00000429424,ENST00000429424.1,,MRPL36P1
ENST00000517768,ENST00000517768.6,756,MYOZ3
ENST00000299424,ENST00000299424.9,657,TAF10
ENST00000511626,ENST00000511626.2,,MYOZ3-AS1
ENST00000244571,ENST00000244571.5,2958,AARS2
ENST00000232744,ENST00000232744.13,1437,ABTB1
ENST00000358230,ENST00000358230.8,717,TMBIM4
ENST00000515837,ENST00000515837.7,438,TMEM216
ENST00000264434,ENST00000264434.7,1725,C2orf42
ENST00000199814,ENST00000199814.9,1263,RBM22
ENST00000313735,ENST00000313735.11,3462,NOS2
ENST00000674044,ENST00000674044.1,903,SPATS1
ENST00000661670,ENST00000661670.1,,
ENST00000408311,ENST00000408311.1,,MIR1285-2
ENST00000405109,ENST00000405109.5,1872,KBTBD12
ENST00000446011,ENST00000446011.1,,RPL39P15
ENST00000428525,ENST00000428525.1,,RPS26P20
ENST00000364340,ENST00000364340.1,,RNA5SP139
ENST00000410695,ENST00000410695.1,,RNU2-37P
ENST00000485218,ENST00000485218.1,,RUVBL1-AS1
ENST00000308796,ENST00000308796.11,273,MUCL1
ENST00000371477,ENST00000371477.4,2409,CDC5L
ENST00000583943,ENST00000583943.1,,MIR4642
ENST00000415681,ENST00000415681.1,,NPM1P36
ENST00000375255,ENST00000375255.8,1563,DCAF17
ENST00000309137,ENST00000309137.13,765,PSME3IP1
ENST00000458547,ENST00000458547.1,,DAP3P2
ENST00000322652,ENST00000322652.10,2220,SUZ12
ENST00000441891,ENST00000441891.1,,
ENST00000433675,ENST00000433675.1,,RPS15P4
ENST00000265052,ENST00000265052.10,942,MGLL
ENST00000517249,ENST00000517249.1,,RNA5SP437
ENST00000582184,ENST00000582184.1,,
ENST00000448026,ENST00000448026.3,,
ENST00000447998,ENST00000447998.7,1383,DCTN4
ENST00000583601,ENST00000583601.1,,SH3GL1P1
ENST00000625123,ENST00000625123.1,,
ENST00000321348,ENST00000321348.9,861,CYBRD1
ENST00000584248,ENST00000584248.1,,
ENST00000583470,ENST00000583470.1,,WDR45BP1
ENST00000398832,ENST00000398832.2,,
ENST00000579304,ENST00000579304.2,,ARGFXP2
ENST00000623319,ENST00000623319.1,,
ENST00000623905,ENST00000623905.1,,
ENST00000343744,ENST00000343744.7,1785,ACOT11
ENST00000623180,ENST00000623180.1,,LINC02887
ENST00000432605,ENST00000432605.3,564,C2orf74
ENST00000624936,ENST00000624936.2,,
ENST00000620287,ENST00000620287.1,,U6
ENST00000595228,ENST00000595228.4,288,SCGB1C2
ENST00000377770,ENST00000377770.8,2598,DPP6
ENST00000685103,ENST00000685103.1,,ZNF300P1
ENST00000702179,ENST00000702179.1,,
ENST00000613549,ENST00000613549.3,1239,DOC2B
ENST00000648268,ENST00000648268.1,3042,ATP1A3
ENST00000576171,ENST00000576171.1,,LINC02091
ENST00000526627,ENST00000526627.2,183,SMIM3
ENST00000522154,ENST00000522154.2,546,IRGM
ENST00000314583,ENST00000314583.8,1461,HCLS1
ENST00000642619,ENST00000642619.1,,
ENST00000446246,ENST00000446246.1,,CHN2-AS1
ENST00000274599,ENST00000274599.10,1815,ZNF300
ENST00000427230,ENST00000427230.2,,NANOGP4
ENST00000647906,ENST00000647906.1,,
ENST00000688393,ENST00000688393.1,,DPY19L2P3
ENST00000351829,ENST00000351829.9,978,AKR1A1
ENST00000701352,ENST00000701352.1,,
ENST00000341529,ENST00000341529.8,2355,CDH5
ENST00000442166,ENST00000442166.2,,PCOLCE-AS1
ENST00000501143,ENST00000501143.1,,DYNC1LI2-DT
ENST00000460535,ENST00000460535.3,,RN7SL172P
ENST00000221972,ENST00000221972.8,681,CD79A
ENST00000410125,ENST00000410125.1,,RNU4-62P
ENST00000698562,ENST00000698562.1,,
ENST00000433154,ENST00000433154.6,2184,TERB1
ENST00000244728,ENST00000244728.10,2874,COL21A1
ENST00000503585,ENST00000503585.6,747,PACRGL
ENST00000310300,ENST00000310300.11,2052,LRCH4
ENST00000401776,ENST00000401776.1,,DHFRP6
ENST00000243389,ENST00000243389.8,1431,SLC36A1
ENST00000257765,ENST00000257765.10,495,KHDC1
ENST00000702422,ENST00000702422.1,,
ENST00000257776,ENST00000257776.5,618,MRAP2
ENST00000331302,ENST00000331302.12,948,RPH3AL
ENST00000310864,ENST00000310864.11,1797,IQCB1
ENST00000261800,ENST00000261800.6,13050,FAT2
ENST00000246784,ENST00000246784.8,753,BCL2L12
ENST00000570501,ENST00000570501.5,,
ENST00000398473,ENST00000398473.7,2175,LARP4
ENST00000570711,ENST00000570711.5,,RPH3AL-AS1
ENST00000273668,ENST00000273668.7,783,EAF2
ENST00000572499,ENST00000572499.1,,RPH3AL-AS2
ENST00000571512,ENST00000571512.1,,
ENST00000660899,ENST00000660899.1,,LINC01595
ENST00000393651,ENST00000393651.8,2100,SRPK2
ENST00000382152,ENST00000382152.7,753,KCNIP4
ENST00000340828,ENST00000340828.7,888,CCNG1
ENST00000222219,ENST00000222219.8,1083,DNASE2
ENST00000623032,ENST00000623032.1,,
ENST00000609281,ENST00000609281.2,,
ENST00000403245,ENST00000403245.8,4212,CEP162
ENST00000590399,ENST00000590399.2,,
ENST00000365487,ENST00000365487.1,,Y_RNA
ENST00000615835,ENST00000615835.1,,MIR7974
ENST00000498758,ENST00000498758.3,,RN7SL833P
ENST00000701828,ENST00000701828.1,,
ENST00000624924,ENST00000624924.1,,
ENST00000401460,ENST00000401460.1,,
ENST00000403367,ENST00000403367.1,,
ENST00000411069,ENST00000411069.1,,RNU2-61P
ENST00000606729,ENST00000606729.1,,PNRC1-DT
ENST00000610199,ENST00000610199.1,,
ENST00000336032,ENST00000336032.4,984,PNRC1
ENST00000659675,ENST00000659675.1,,
ENST00000636158,ENST00000636158.1,,MIR7978
ENST00000668733,ENST00000668733.1,,
ENST00000580171,ENST00000580171.2,,RN7SL336P
ENST00000505528,ENST00000505528.2,,
ENST00000489014,ENST00000489014.2,,RPL31P25
ENST00000511835,ENST00000511835.1,,
ENST00000252445,ENST00000252445.8,252,ELOF1
ENST00000627566,ENST00000627566.1,,KCNIP4-IT1
ENST00000452027,ENST00000452027.3,786,SRSF12
ENST00000640821,ENST00000640821.3,798,ARL9
ENST00000455385,ENST00000455385.7,726,SYPL1
ENST00000657573,ENST00000657573.1,,
ENST00000275072,ENST00000275072.5,1311,PM20D2
ENST00000543378,ENST00000543378.7,2598,LRRC37B
ENST00000489711,ENST00000489711.6,2190,SLC15A2
ENST00000654062,ENST00000654062.1,,
ENST00000221996,ENST00000221996.12,900,CRX
ENST00000436455,ENST00000436455.1,,
ENST00000516565,ENST00000516565.1,,Y_RNA
ENST00000698655,ENST00000698655.1,1401,TPRX1
ENST00000418672,ENST00000418672.1,,RPL6P21
ENST00000458319,ENST00000458319.1,,EEF1A1P26
ENST00000692618,ENST00000692618.1,1683,GP5
ENST00000702842,ENST00000702842.1,,
ENST00000454853,ENST00000454853.7,1440,GABRR1
ENST00000313726,ENST00000313726.11,3414,DENND2B
ENST00000424310,ENST00000424310.7,1992,RNF145
ENST00000402938,ENST00000402938.4,1398,GABRR2
ENST00000574885,ENST00000574885.1,,
ENST00000328890,ENST00000328890.3,942,OR1G1
ENST00000405796,ENST00000405796.1,,TUBB3P1
ENST00000689527,ENST00000689527.1,,
ENST00000572821,ENST00000572821.5,,
ENST00000420433,ENST00000420433.6,276,HOPX
ENST00000689081,ENST00000689081.1,,DPY19L2P2
ENST00000369020,ENST00000369020.8,1245,SCML4
ENST00000436874,ENST00000436874.6,2340,VEZT
ENST00000294725,ENST00000294725.14,3408,KCNT2
ENST00000687345,ENST00000687345.1,,
ENST00000296682,ENST00000296682.4,2685,PRDM9
ENST00000226798,ENST00000226798.9,777,FRG1
ENST00000506434,ENST00000506434.1,,MLLT10P2
ENST00000604941,ENST00000604941.3,,
ENST00000428444,ENST00000428444.2,,TUBB7P
ENST00000271651,ENST00000271651.8,990,CTSK
ENST00000362702,ENST00000362702.1,,RNA5SP174
ENST00000364275,ENST00000364275.1,,RNA5SP175
ENST00000449051,ENST00000449051.3,,DUX4L9
ENST00000504750,ENST00000504750.6,840,FRG2
ENST00000249269,ENST00000249269.9,1470,PMPCB
ENST00000514074,ENST00000514074.1,,RARRES2P4
ENST00000509500,ENST00000509500.1,,AGGF1P1
ENST00000432666,ENST00000432666.2,,HSPD1P14
ENST00000507604,ENST00000507604.1,,CLUHP4
ENST00000630918,ENST00000630918.1,,DBET
ENST00000616429,ENST00000616429.1,,
ENST00000290810,ENST00000290810.8,1605,NAE1
ENST00000360304,ENST00000360304.8,5745,MYLK
ENST00000436639,ENST00000436639.7,1656,SESN1
ENST00000629013,ENST00000629013.1,,DUX4L8
ENST00000630678,ENST00000630678.1,,DUX4L7
ENST00000626483,ENST00000626483.1,,DUX4L6
ENST00000681531,ENST00000681531.1,561,HMGB4
ENST00000630834,ENST00000630834.1,,DUX4L5
ENST00000566884,ENST00000566884.2,,DUX4L4
ENST00000627662,ENST00000627662.1,,DUX4L1
ENST00000605885,ENST00000605885.1,,
ENST00000434037,ENST00000434037.1,,
ENST00000363074,ENST00000363074.1,,RNU6-653P
ENST00000630187,ENST00000630187.1,,DUX4L3
ENST00000437494,ENST00000437494.1,,
ENST00000561772,ENST00000561772.3,,DUX4L2
ENST00000662460,ENST00000662460.1,,CSMD2-AS1
ENST00000565211,ENST00000565211.1,1275,DUX4
ENST00000571193,ENST00000571193.2,,RPL23AP84
ENST00000635696,ENST00000635696.1,,
ENST00000401937,ENST00000401937.3,,
ENST00000447420,ENST00000447420.1,,
ENST00000427524,ENST00000427524.1,,
ENST00000610352,ENST00000610352.1,,Metazoa_SRP
ENST00000622988,ENST00000622988.1,,
ENST00000614127,ENST00000614127.5,1164,FAM153A
ENST00000382936,ENST00000382936.8,1089,TMEM129
ENST00000291416,ENST00000291416.10,1428,TRIM62
ENST00000510551,ENST00000510551.2,,LINC02265
ENST00000624339,ENST00000624339.1,,
ENST00000641271,ENST00000641271.1,,
ENST00000414330,ENST00000414330.2,,FAM133FP
ENST00000648368,ENST00000648368.2,642,MSANTD5
ENST00000412638,ENST00000412638.2,,ZNF847P
ENST00000551187,ENST00000551187.1,,
ENST00000413347,ENST00000413347.2,,SNAP47-AS1
ENST00000310169,ENST00000310169.3,1440,CHRNA9
ENST00000503486,ENST00000503486.6,,AACSP1
ENST00000459104,ENST00000459104.1,,RNU7-74P
ENST00000338437,ENST00000338437.7,795,CA7
ENST00000515542,ENST00000515542.1,,BFSP2-AS1
ENST00000512176,ENST00000512176.1,,MAF1P1
ENST00000608823,ENST00000608823.1,,
ENST00000512424,ENST00000512424.1,,FAM76AP1
ENST00000364957,ENST00000364957.1,,
ENST00000311765,ENST00000311765.4,1590,PDP2
ENST00000690763,ENST00000690763.1,,
ENST00000264993,ENST00000264993.8,777,CDV3
ENST00000299759,ENST00000299759.11,927,RRAD
ENST00000686395,ENST00000686395.2,,
ENST00000295971,ENST00000295971.12,1782,RBM47
ENST00000539556,ENST00000539556.6,915,CIBAR2
ENST00000653751,ENST00000653751.1,,
ENST00000265293,ENST00000265293.9,3342,WWC1
ENST00000572705,ENST00000572705.2,2520,TRPV1
ENST00000514187,ENST00000514187.1,,
ENST00000481627,ENST00000481627.2,,
ENST00000581881,ENST00000581881.1,,MIR4802
ENST00000394070,ENST00000394070.7,1275,STAMBP
ENST00000517392,ENST00000517392.6,1383,CEP57L1
ENST00000368985,ENST00000368985.8,996,CTSS
ENST00000649113,ENST00000649113.1,,
ENST00000573568,ENST00000573568.1,,
ENST00000275162,ENST00000275162.10,984,CLVS2
ENST00000572919,ENST00000572919.1,1437,
ENST00000650190,ENST00000650190.1,,
ENST00000368417,ENST00000368417.6,627,NKAIN2
ENST00000260810,ENST00000260810.10,4569,TOPBP1
ENST00000441521,ENST00000441521.1,,
ENST00000663792,ENST00000663792.1,,RNF217-AS1
ENST00000256190,ENST00000256190.13,5550,SBF2
ENST00000434006,ENST00000434006.3,294,SPINK8
ENST00000231572,ENST00000231572.8,1983,RARS1
ENST00000483851,ENST00000483851.7,960,SHOX2
ENST00000521654,ENST00000521654.7,1629,RNF217
ENST00000338333,ENST00000338333.5,1005,FBLL1
ENST00000243349,ENST00000243349.13,1482,ACVR1C
ENST00000239231,ENST00000239231.7,1113,PANK3
ENST00000447019,ENST00000447019.1,,
ENST00000519666,ENST00000519666.1,,SLC2A3P1
ENST00000362165,ENST00000362165.2,,MIR103A1
ENST00000636572,ENST00000636572.1,,MIR103B1
ENST00000046640,ENST00000046640.9,1104,CTNS
ENST00000522551,ENST00000522551.1,,RPL10P9
ENST00000575593,ENST00000575593.1,,
ENST00000342358,ENST00000342358.9,3657,ATP13A5
